,status_cat,age_norm,age_bin_cat,education_cat,profession_cat,device_cat,account_balance_norm,loan_cat,mortgage_cat,credit_cat,positive_cat,consent_cat,n_contact_min_max,l_month_cat,l_call_duration,l_call_duration_min_max,p_outcome_cat,n_p_contact_min_max,p_days_min_max,p_campign_cat,subscribed_cat
22512,2,-1.4987932810679845,1,2,9,0,-0.22341745156717507,0,0,0,1,1,0.0,11,236,0.052869408043380035,3,0.0036363636363636364,0.07142857142857142,1,1
22513,2,-0.2713225706234425,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.11290322580645161,5,265,0.05942159963849978,1,0.0,0.0,0,0
22514,1,1.2394106114621475,4,0,2,0,1.347221902682519,0,1,0,1,0,0.0,8,148,0.032986895616809765,1,0.0,0.0,0,0
22515,0,-0.5545850422644907,2,0,6,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,6,13,0.0024853140533212833,1,0.0,0.0,0,0
22516,2,-0.17690174674309314,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,261,0.058517849073655676,1,0.0,0.0,0,0
22517,1,1.0505689637014488,4,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,6,164,0.03660189787618618,1,0.0,0.0,0,0
22518,1,0.5784648442997019,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,9,102,0.022593764121102575,2,0.0036363636363636364,0.07142857142857142,1,0
22519,1,-0.64900586614484,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,179,0.039990962494351565,1,0.0,0.0,0,0
22520,1,1.9947772025049426,5,1,0,0,0.5619022255576719,0,1,0,1,1,0.0,11,192,0.0429281518300949,3,0.025454545454545455,0.21428571428571427,1,1
22521,1,1.333831435342497,4,2,0,0,0.5619022255576719,1,1,0,1,0,0.016129032258064516,8,54,0.01174875734297334,1,0.0,0.0,0,0
22522,1,-0.08248092286274376,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,102,0.022593764121102575,1,0.0,0.0,0,0
22523,1,0.7673064920604007,3,2,1,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,454,0.10212381382738366,1,0.0,0.0,0,0
22524,2,-1.4987932810679845,1,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,0,363,0.0815634884771803,1,0.0,0.0,0,0
22525,1,-0.17690174674309314,2,1,3,0,0.5619022255576719,0,0,0,1,0,0.016129032258064516,1,180,0.04021690013556259,1,0.0,0.0,0,0
22526,1,1.1449897875817983,4,2,9,1,-0.22341745156717507,0,0,0,1,1,0.0,7,268,0.06009941256213286,3,0.007272727272727273,0.07142857142857142,1,1
22527,1,0.4840440204193525,3,2,3,0,-1.0087371286920221,1,0,1,0,0,0.016129032258064516,5,539,0.12132851333032084,1,0.0,0.0,0,0
22528,2,-0.5545850422644907,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,185,0.04134658834161772,1,0.0,0.0,0,0
22529,2,-1.121109985546587,1,1,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,55,0.011974694984184365,1,0.0,0.0,0,0
22530,2,-0.2713225706234425,2,2,3,0,-0.22341745156717507,0,1,0,1,0,0.0,9,128,0.028468142792589246,0,0.007272727272727273,0.21428571428571427,1,0
22532,2,-0.8378475139055388,2,1,5,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,0,245,0.05490284681427927,0,0.007272727272727273,0.3571428571428571,1,0
22533,1,1.1449897875817983,4,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,133,0.029597830998644374,1,0.0,0.0,0,0
22534,2,0.9561481398210994,4,1,3,0,0.5619022255576719,0,1,0,1,0,0.0,0,137,0.030501581563488478,1,0.0,0.0,0,0
22535,0,1.333831435342497,4,2,7,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,6,764,0.17216448260280165,1,0.0,0.0,0,0
22536,1,0.9561481398210994,4,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,1,210,0.046995029371893364,1,0.0,0.0,0,0
22537,1,1.1449897875817983,4,0,8,0,-0.22341745156717507,0,0,0,1,0,0.0,4,127,0.028242205151378222,1,0.0,0.0,0,0
22538,1,1.805935554744244,4,0,1,0,-0.22341745156717507,0,0,0,1,0,0.0,6,126,0.028016267510167194,1,0.0,0.0,0,0
22539,1,0.29520237265865373,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,257,0.05761409850881157,1,0.0,0.0,0,0
22540,0,-0.3657433945037919,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,8,303,0.06800723000451876,1,0.0,0.0,0,0
22541,0,1.7115147308638945,4,1,3,0,0.5619022255576719,0,0,0,1,0,0.0,1,236,0.052869408043380035,1,0.0,0.0,0,0
22542,2,-1.3099516333072858,1,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0,4,138,0.030727519204699502,3,0.0036363636363636364,0.21428571428571427,1,0
22543,1,-0.7434266900251895,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,0,191,0.042702214188883876,2,0.0036363636363636364,0.2857142857142857,1,0
22544,2,-1.121109985546587,1,2,9,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,8,285,0.0639403524627203,1,0.0,0.0,0,0
22545,0,-1.3099516333072858,1,2,9,1,-0.22341745156717507,0,1,0,1,0,0.0,8,96,0.021238138273836422,1,0.0,0.0,0,0
22546,2,-1.4987932810679845,1,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,8,666,0.1500225937641211,1,0.0,0.0,0,0
22547,1,-0.9322683377858881,2,2,3,0,2.132541579807366,0,1,0,1,0,0.0,8,100,0.022141888838680526,1,0.0,0.0,0,0
22548,1,-0.08248092286274376,2,0,3,1,-0.22341745156717507,0,1,0,1,0,0.08064516129032258,8,12,0.002259376412110258,1,0.0,0.0,0,0
22549,2,-1.3099516333072858,1,2,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,58,0.012652507907817443,1,0.0,0.0,0,0
22550,2,0.29520237265865373,3,0,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,282,0.06326253953908721,1,0.0,0.0,0,0
22551,2,-0.17690174674309314,2,2,9,0,-1.0087371286920221,0,1,0,0,0,0.0,8,520,0.11703569814731135,1,0.0,0.0,0,0
22552,2,-0.9322683377858881,2,2,9,0,-0.22341745156717507,1,0,0,1,0,0.0,5,177,0.03953908721192951,1,0.0,0.0,0,0
22553,1,-0.3657433945037919,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,332,0.0745594215996385,1,0.0,0.0,0,0
22555,1,-0.17690174674309314,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,1,231,0.0517397198373249,1,0.0,0.0,0,0
22556,2,-0.8378475139055388,2,2,5,0,-0.22341745156717507,1,0,1,1,0,0.0,5,178,0.03976502485314054,1,0.0,0.0,0,0
22557,0,-0.3657433945037919,2,1,5,0,-0.22341745156717507,0,1,0,1,0,0.0,0,280,0.06281066425666516,0,0.0036363636363636364,0.3571428571428571,1,0
22558,1,1.2394106114621475,4,2,5,0,-0.22341745156717507,1,1,0,1,0,0.0,9,85,0.01875282422051514,1,0.0,0.0,0,0
22559,1,-0.8378475139055388,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.08064516129032258,8,178,0.03976502485314054,1,0.0,0.0,0,0
22560,1,-0.7434266900251895,2,1,3,0,0.5619022255576719,1,1,0,1,0,0.0,9,141,0.03140533212833258,1,0.0,0.0,0,0
22561,1,0.5784648442997019,3,1,5,0,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,1,122,0.02711251694532309,1,0.0,0.0,0,0
22562,1,-0.4601642183841413,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,10,159,0.035472209670131045,1,0.0,0.0,0,0
22563,2,-0.7434266900251895,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,270,0.06055128784455491,1,0.0,0.0,0,0
22564,0,-0.64900586614484,2,1,3,0,-1.0087371286920221,0,1,0,0,0,0.0,8,342,0.07681879801174876,1,0.0,0.0,0,0
22565,1,-0.9322683377858881,2,2,5,0,-1.0087371286920221,0,1,0,0,0,0.24193548387096775,6,576,0.1296882060551288,1,0.0,0.0,0,0
22566,1,-0.64900586614484,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,158,0.03524627202892002,1,0.0,0.0,0,0
22567,1,-0.9322683377858881,2,2,5,0,-0.22341745156717507,1,0,0,1,0,0.08064516129032258,5,423,0.09511974694984185,1,0.0,0.0,0,0
22568,1,0.9561481398210994,4,2,6,0,-0.22341745156717507,0,0,0,1,0,0.0,4,291,0.06529597830998644,1,0.0,0.0,0,0
22569,2,-1.404372457187635,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,211,0.04722096701310439,1,0.0,0.0,0,0
22570,1,3.599931208470882,6,2,0,1,0.5619022255576719,0,0,0,1,0,0.016129032258064516,1,111,0.024627202892001807,1,0.0,0.0,0,0
22571,1,-0.08248092286274376,2,2,2,0,-1.0087371286920221,1,1,0,0,0,0.016129032258064516,8,159,0.035472209670131045,1,0.0,0.0,0,0
22572,1,-0.64900586614484,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,1,153,0.03411658382286489,1,0.0,0.0,0,0
22573,1,-0.5545850422644907,2,1,1,0,-0.22341745156717507,0,1,0,1,1,0.06451612903225806,8,295,0.06619972887483055,0,0.014545454545454545,0.21428571428571427,1,1
22574,2,-0.64900586614484,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,6,77,0.01694532309082693,1,0.0,0.0,0,0
22575,1,0.5784648442997019,3,1,3,0,0.5619022255576719,0,0,0,1,1,0.0,7,74,0.016267510167193855,1,0.0,0.0,0,1
22576,1,1.4282522592228464,4,1,3,1,-0.22341745156717507,0,1,0,1,0,0.0,8,150,0.033438770899231814,1,0.0,0.0,0,0
22577,0,1.2394106114621475,4,0,2,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,6,66,0.014460009037505649,1,0.0,0.0,0,0
22578,1,-0.3657433945037919,2,1,9,1,-0.22341745156717507,0,1,0,1,0,0.0,8,66,0.014460009037505649,2,0.0036363636363636364,0.07142857142857142,1,0
22579,0,1.617093906983545,4,2,5,0,0.5619022255576719,0,0,0,1,0,0.04838709677419355,6,24,0.004970628106642567,1,0.0,0.0,0,0
22580,2,0.4840440204193525,3,0,2,1,0.5619022255576719,0,1,0,1,0,0.016129032258064516,8,112,0.024853140533212834,1,0.0,0.0,0,0
22581,2,-1.876476576589382,1,2,2,0,-1.0087371286920221,1,1,0,0,0,0.0,8,308,0.06913691821057388,1,0.0,0.0,0,0
22582,1,-1.4987932810679845,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,5,205,0.045865341165838236,1,0.0,0.0,0,0
22583,0,-0.2713225706234425,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,0,327,0.07342973339358337,0,0.0036363636363636364,0.3571428571428571,1,0
22584,1,-0.8378475139055388,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,173,0.03863533664708541,1,0.0,0.0,0,0
22585,1,-0.8378475139055388,2,2,2,0,1.347221902682519,0,1,0,1,0,0.016129032258064516,8,187,0.04179846362403977,1,0.0,0.0,0,0
22586,1,-0.3657433945037919,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,8,222,0.04970628106642567,1,0.0,0.0,0,0
22587,2,0.10636072489795499,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,9,679,0.15295978309986444,1,0.0,0.0,0,0
22588,1,1.4282522592228464,4,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,6,221,0.049480343425214644,1,0.0,0.0,0,0
22589,1,-0.2713225706234425,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,138,0.030727519204699502,1,0.0,0.0,0,0
22590,0,-0.5545850422644907,2,1,2,0,0.5619022255576719,0,1,0,1,0,0.0,9,262,0.0587437867148667,1,0.0,0.0,0,0
22592,1,-0.5545850422644907,2,2,6,0,-0.22341745156717507,0,1,0,1,0,0.11290322580645161,5,158,0.03524627202892002,1,0.0,0.0,0,0
22593,1,0.86172731594075,3,2,5,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,10,196,0.043831902394939004,2,0.007272727272727273,0.07142857142857142,1,1
22594,0,0.20078154877830437,3,1,3,0,0.5619022255576719,0,0,0,1,1,0.0,6,105,0.023271577044735654,2,0.007272727272727273,0.0,1,1
22595,1,2.2780396741459907,5,2,3,1,1.347221902682519,0,0,0,1,0,0.06451612903225806,0,205,0.045865341165838236,1,0.0,0.0,0,0
22596,1,-0.4601642183841413,2,1,4,0,1.347221902682519,0,1,0,1,0,0.0,8,247,0.055354722096701316,1,0.0,0.0,0,0
22597,1,-0.9322683377858881,2,1,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,0,82,0.018075011296882063,1,0.0,0.0,0,0
22598,1,0.29520237265865373,3,1,4,0,-0.22341745156717507,0,1,0,1,0,0.0,5,116,0.025756891098056938,1,0.0,0.0,0,0
22599,2,-0.7434266900251895,2,1,5,0,1.347221902682519,0,0,0,1,0,0.03225806451612903,1,116,0.025756891098056938,1,0.0,0.0,0,0
22600,2,0.20078154877830437,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,297,0.0666516041572526,1,0.0,0.0,0,0
22601,2,-0.4601642183841413,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,178,0.03976502485314054,1,0.0,0.0,0,0
22602,2,-0.7434266900251895,2,1,4,0,-0.22341745156717507,0,1,0,1,1,0.03225806451612903,11,264,0.059195661997288755,1,0.0,0.0,0,1
22603,1,0.9561481398210994,4,0,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,334,0.07501129688206055,1,0.0,0.0,0,0
22604,0,-0.9322683377858881,2,2,5,0,-1.0087371286920221,1,0,0,0,0,0.14516129032258063,5,104,0.023045639403524627,1,0.0,0.0,0,0
22605,2,-0.7434266900251895,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,7,145,0.032309082693176686,1,0.0,0.0,0,0
22606,1,-0.08248092286274376,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,1,98,0.021690013556258474,3,0.04,0.07142857142857142,1,0
22607,1,-0.08248092286274376,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,282,0.06326253953908721,1,0.0,0.0,0,0
22608,0,0.3896231965390031,3,1,3,0,1.347221902682519,0,0,0,1,0,0.016129032258064516,5,95,0.021012200632625395,1,0.0,0.0,0,0
22610,1,-0.9322683377858881,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,219,0.049028468142792596,1,0.0,0.0,0,0
22611,2,-0.3657433945037919,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,191,0.042702214188883876,1,0.0,0.0,0,0
22612,1,-0.4601642183841413,2,1,3,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,0,137,0.030501581563488478,1,0.0,0.0,0,1
22613,1,-1.2155308094269364,1,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,186,0.04157252598282874,3,0.007272727272727273,0.07142857142857142,1,0
22614,1,-0.17690174674309314,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,270,0.06055128784455491,1,0.0,0.0,0,0
22615,2,0.20078154877830437,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,300,0.06732941708088568,1,0.0,0.0,0,0
22616,1,-0.8378475139055388,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,5,204,0.045639403524627205,1,0.0,0.0,0,0
22617,1,1.1449897875817983,4,0,1,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,94,0.02078626299141437,1,0.0,0.0,0,0
22618,1,0.10636072489795499,3,1,4,0,-0.22341745156717507,0,0,0,1,0,0.0,9,159,0.035472209670131045,0,0.01090909090909091,0.14285714285714285,1,0
22619,0,0.29520237265865373,3,2,8,0,0.5619022255576719,0,1,0,1,0,0.03225806451612903,8,276,0.06190691369182106,1,0.0,0.0,0,0
22620,1,-1.0266891616662375,1,1,4,0,-0.22341745156717507,1,1,0,1,0,0.0,9,340,0.07636692272932671,1,0.0,0.0,0,0
22621,1,0.7673064920604007,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,259,0.05806597379123363,1,0.0,0.0,0,0
22622,1,-0.5545850422644907,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,386,0.0867600542250339,1,0.0,0.0,0,0
22623,0,0.6728856681800512,3,2,3,0,0.5619022255576719,0,0,0,1,0,0.04838709677419355,1,185,0.04134658834161772,1,0.0,0.0,0,0
22624,1,0.7673064920604007,3,2,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,178,0.03976502485314054,1,0.0,0.0,0,0
22626,1,0.7673064920604007,3,2,7,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,57,0.012426570266606417,1,0.0,0.0,0,0
22627,1,-0.7434266900251895,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,197,0.04405784003615003,1,0.0,0.0,0,0
22628,1,-0.2713225706234425,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,0,173,0.03863533664708541,0,0.014545454545454545,0.3571428571428571,1,0
22629,0,-1.404372457187635,1,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,122,0.02711251694532309,1,0.0,0.0,0,0
22630,1,-0.17690174674309314,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,549,0.1235878897424311,1,0.0,0.0,0,0
22631,1,1.5226730831031956,4,2,8,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,9,116,0.025756891098056938,1,0.0,0.0,0,0
22633,0,1.805935554744244,4,2,0,0,-0.22341745156717507,0,1,0,1,0,0.0,8,216,0.048350655219159516,1,0.0,0.0,0,0
22634,2,-1.0266891616662375,1,1,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,81,0.017849073655671035,1,0.0,0.0,0,0
22635,1,-0.2713225706234425,2,1,3,0,-1.0087371286920221,0,1,0,0,0,0.0,5,482,0.10845006778129238,1,0.0,0.0,0,0
22636,1,0.10636072489795499,3,0,2,0,2.132541579807366,0,1,0,1,0,0.04838709677419355,5,349,0.07840036150022595,1,0.0,0.0,0,0
22637,1,1.333831435342497,4,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,106,0.02349751468594668,1,0.0,0.0,0,0
22638,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,154,0.03434252146407592,1,0.0,0.0,0,0
22639,2,-1.7820557527090326,1,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0,1,6,0.0009037505648441032,1,0.0,0.0,0,0
22640,1,0.20078154877830437,3,2,5,0,-0.22341745156717507,0,0,0,1,1,0.03225806451612903,7,145,0.032309082693176686,1,0.0,0.0,0,1
22641,2,-0.7434266900251895,2,1,3,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,6,381,0.08563036601897876,1,0.0,0.0,0,1
22642,2,1.0505689637014488,4,2,9,0,0.5619022255576719,0,1,0,1,1,0.0,9,373,0.08382286488929057,1,0.0,0.0,0,1
22643,2,0.6728856681800512,3,2,3,0,-0.22341745156717507,0,0,0,1,0,0.0,3,174,0.03886127428829644,1,0.0,0.0,0,0
22644,1,-0.08248092286274376,2,1,3,0,-1.0087371286920221,1,0,0,0,0,0.016129032258064516,5,61,0.01333032083145052,1,0.0,0.0,0,0
22645,1,-0.64900586614484,2,2,2,0,-0.22341745156717507,0,1,0,1,1,0.03225806451612903,8,357,0.08020786262991415,1,0.0,0.0,0,1
22646,2,-0.4601642183841413,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,5,290,0.06507004066877542,1,0.0,0.0,0,0
22647,1,-0.4601642183841413,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,362,0.08133755083596927,1,0.0,0.0,0,0
22649,1,-0.7434266900251895,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,5,186,0.04157252598282874,1,0.0,0.0,0,0
22650,0,0.9561481398210994,4,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,103,0.022819701762313602,1,0.0,0.0,0,0
22651,2,0.10636072489795499,3,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0967741935483871,8,62,0.013556258472661545,2,0.0036363636363636364,0.21428571428571427,1,0
22652,1,1.805935554744244,4,2,5,1,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,225,0.05038409399005875,1,0.0,0.0,0,0
22653,0,1.4282522592228464,4,0,0,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,121,0.026886579304112066,1,0.0,0.0,0,0
22654,1,-0.8378475139055388,2,2,5,0,1.347221902682519,0,0,0,1,0,0.0,1,30,0.006326253953908721,1,0.0,0.0,0,0
22655,1,1.0505689637014488,4,1,2,1,-0.22341745156717507,0,1,0,1,0,0.0,8,52,0.011296882060551287,1,0.0,0.0,0,0
22656,2,-0.2713225706234425,2,1,3,0,-1.0087371286920221,0,1,0,0,0,0.016129032258064516,5,51,0.011070944419340261,1,0.0,0.0,0,0
22657,0,0.4840440204193525,3,2,8,0,-0.22341745156717507,0,0,0,1,1,0.03225806451612903,6,923,0.20808856755535474,1,0.0,0.0,0,1
22658,1,-0.08248092286274376,2,0,2,0,-1.0087371286920221,0,1,0,0,0,0.0,8,236,0.052869408043380035,1,0.0,0.0,0,0
22659,1,0.20078154877830437,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,189,0.04225033890646182,1,0.0,0.0,0,0
22660,1,0.20078154877830437,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,9,65,0.014234071396294623,1,0.0,0.0,0,0
22661,0,0.7673064920604007,3,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,5,286,0.06416629010393132,1,0.0,0.0,0,1
22662,1,-0.3657433945037919,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,202,0.045187528242205156,0,0.007272727272727273,0.3571428571428571,1,0
22663,1,0.29520237265865373,3,2,2,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,0,175,0.03908721192950746,1,0.0,0.0,0,0
22664,1,0.4840440204193525,3,1,3,0,1.347221902682519,0,0,0,1,0,0.04838709677419355,1,151,0.033664708540442845,1,0.0,0.0,0,0
22665,1,0.9561481398210994,4,2,2,1,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,0,137,0.030501581563488478,0,0.007272727272727273,0.2857142857142857,1,0
22666,1,0.10636072489795499,3,1,3,0,0.5619022255576719,0,1,0,1,0,0.016129032258064516,1,47,0.01016719385449616,1,0.0,0.0,0,0
22667,1,0.4840440204193525,3,2,9,0,-1.0087371286920221,0,1,0,0,0,0.06451612903225806,8,70,0.015363759602349751,1,0.0,0.0,0,0
22668,1,-0.4601642183841413,2,2,2,0,-1.0087371286920221,0,1,0,0,0,0.06451612903225806,0,10,0.0018075011296882063,2,0.02909090909090909,0.3571428571428571,1,0
22669,2,1.333831435342497,4,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,15,0.002937189335743335,1,0.0,0.0,0,0
22670,1,0.6728856681800512,3,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0967741935483871,1,370,0.08314505196565748,1,0.0,0.0,0,0
22671,1,0.86172731594075,3,2,9,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,79,0.017397198373248983,1,0.0,0.0,0,0
22672,0,1.333831435342497,4,2,5,0,0.5619022255576719,0,0,0,1,1,0.0,3,154,0.03434252146407592,0,0.0036363636363636364,0.21428571428571427,1,1
22673,1,-0.4601642183841413,2,2,6,0,-0.22341745156717507,0,1,0,1,0,0.0,3,105,0.023271577044735654,2,0.01090909090909091,0.2857142857142857,1,0
22674,1,-0.8378475139055388,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,121,0.026886579304112066,1,0.0,0.0,0,0
22675,2,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,390,0.087663804789878,1,0.0,0.0,0,0
22676,2,-0.3657433945037919,2,1,3,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,8,348,0.07817442385901492,1,0.0,0.0,0,1
22677,2,-1.2155308094269364,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,6,327,0.07342973339358337,1,0.0,0.0,0,0
22678,1,1.1449897875817983,4,2,8,0,-0.22341745156717507,0,1,0,1,0,0.1774193548387097,8,78,0.01717126073203796,1,0.0,0.0,0,0
22680,0,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,3,122,0.02711251694532309,1,0.0,0.0,0,0
22681,0,1.333831435342497,4,1,3,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,5,141,0.03140533212833258,1,0.0,0.0,0,0
22682,2,-0.9322683377858881,2,1,6,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,434,0.09760506100316313,1,0.0,0.0,0,0
22683,2,-0.5545850422644907,2,1,2,0,0.5619022255576719,0,0,0,1,0,0.04838709677419355,5,85,0.01875282422051514,1,0.0,0.0,0,0
22684,1,-0.3657433945037919,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,7,312,0.070040668775418,3,0.0036363636363636364,0.3571428571428571,1,0
22685,1,1.1449897875817983,4,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,197,0.04405784003615003,0,0.0036363636363636364,0.3571428571428571,1,0
22686,1,-0.3657433945037919,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.04838709677419355,5,185,0.04134658834161772,1,0.0,0.0,0,0
22687,1,0.86172731594075,3,2,2,0,-0.22341745156717507,1,1,0,1,0,0.1935483870967742,8,213,0.04767284229552644,1,0.0,0.0,0,0
22688,1,-0.7434266900251895,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,3,104,0.023045639403524627,1,0.0,0.0,0,0
22689,1,1.7115147308638945,4,2,0,1,-0.22341745156717507,1,0,0,1,0,0.0,8,142,0.03163126976954361,1,0.0,0.0,0,0
22690,2,0.3896231965390031,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,693,0.1561229100768188,3,0.01818181818181818,0.07142857142857142,1,0
22691,1,1.805935554744244,4,2,0,0,1.347221902682519,0,1,0,1,0,0.06451612903225806,8,47,0.01016719385449616,1,0.0,0.0,0,0
22692,2,-0.64900586614484,2,2,8,0,-0.22341745156717507,1,0,0,1,0,0.0,5,165,0.036827835517397205,1,0.0,0.0,0,0
22693,2,-1.121109985546587,1,2,6,0,-0.22341745156717507,0,0,0,1,0,0.0,3,318,0.07139629462268414,1,0.0,0.0,0,0
22694,1,1.617093906983545,4,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,425,0.0955716222322639,1,0.0,0.0,0,0
22695,0,-0.17690174674309314,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,3,216,0.048350655219159516,1,0.0,0.0,0,0
22696,1,0.6728856681800512,3,2,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,123,0.027338454586534118,1,0.0,0.0,0,0
22697,0,0.9561481398210994,4,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,77,0.01694532309082693,1,0.0,0.0,0,0
